count,label,timestamp,lon,lat,URI,observableURI
1895,lumber,1234050660000,-122.773611,37.980833,http://www.c2s2.jhuapl.edu/sdg#lumber_02072009_1851_-122-773611_37-980833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
1896,tracks,1233910440000,-122.576111,37.114166,http://www.c2s2.jhuapl.edu/sdg#tracks_02062009_0354_-122-576111_37-114166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableac073781-964f-4675-8439-c21e63ba20e2
1897,abandoned vehicle,1233871500000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02052009_1705_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
1898,abandoned building,1233964380000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02062009_1853_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1899,lumber,1234061460000,-122.773611,37.980833,http://www.c2s2.jhuapl.edu/sdg#lumber_02072009_2151_-122-773611_37-980833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
1900,move bulk items,1234113480000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_02082009_1218_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1901,petroleum product,1233842640000,-122.774722,37.977222,http://www.c2s2.jhuapl.edu/sdg#petroleum_product_02052009_0904_-122-774722_37-977222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1902,black plastic jugs,1233999060000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#black_plastic_jugs_02072009_0431_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
1903,tracks,1233924840000,-122.576111,37.114166,http://www.c2s2.jhuapl.edu/sdg#tracks_02062009_0754_-122-576111_37-114166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableac073781-964f-4675-8439-c21e63ba20e2
1904,lumber,1233765840000,-122.700555,37.0075,http://www.c2s2.jhuapl.edu/sdg#lumber_02042009_1144_-122-700555_37-0075,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
1905,stacks of lumber,1233980460000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#stacks_of_lumber_02062009_2321_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1906,gasoline,1233989880000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#gasoline_02072009_0158_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1907,grinding equipment,1233892500000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#grinding_equipment_02052009_2255_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable394afe42-4241-4393-a480-f72784d19527
1908,grinder,1234042500000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#grinder_02072009_1635_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1909,green metal jugs,1234100220000,-122.700277,37.915277,http://www.c2s2.jhuapl.edu/sdg#green_metal_jugs_02082009_0837_-122-700277_37-915277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1910,gasoline,1234033080000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#gasoline_02072009_1358_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1911,covered materials,1233910140000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02062009_0349_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1912,fertilizer,1233815220000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02052009_0127_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1913,bags of sugar,1233908640000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#bags_of_sugar_02062009_0324_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1914,stacks of barrels,1233646380000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#stacks_of_barrels_02032009_0233_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1915,tracks in soil,1233802980000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#tracks_in_soil_02042009_2203_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1916,fertilizer bags,1233733620000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bags_02042009_0247_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1917,large plastic barrel,1233683820000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#large_plastic_barrel_02032009_1257_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable2db96199-ad75-41be-b2de-c4b3395300ed
1918,bags of sugar,1233966300000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#bags_of_sugar_02062009_1925_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1919,stacks of barrels,1233675240000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#stacks_of_barrels_02032009_1034_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1920,55 gal barrels,1233989100000,-122.576388,37.940555,http://www.c2s2.jhuapl.edu/sdg#55_gal_barrels_02072009_0145_-122-576388_37-940555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1921,kettle,1233716880000,-122.648888,37.949166,http://www.c2s2.jhuapl.edu/sdg#kettle_02032009_2208_-122-648888_37-949166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef9bd2c31-afdc-4fc1-a8b8-a239f7df5227
1922,bags of rubble,1233778080000,-122.739166,37.977222,http://www.c2s2.jhuapl.edu/sdg#bags_of_rubble_02042009_1508_-122-739166_37-977222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1923,broken down vehicle,1234045740000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02072009_1729_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1924,change in traffic,1233913740000,-122.648888,37.949166,http://www.c2s2.jhuapl.edu/sdg#change_in_traffic_02062009_0449_-122-648888_37-949166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede43c403-b128-49e9-951e-33b1ec0030b5
1925,empty plastic barrels,1233692100000,-122.575277,37.100555,http://www.c2s2.jhuapl.edu/sdg#empty_plastic_barrels_02032009_1515_-122-575277_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable54acddcf-76bb-4915-a603-a9c961ecef2e
1926,fertilizer bags,1234048920000,-122.612222,37.100555,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bags_02072009_1822_-122-612222_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1927,abandoned truck,1234076520000,-122.739722,37.039444,http://www.c2s2.jhuapl.edu/sdg#abandoned_truck_02082009_0202_-122-739722_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1928,fertilizer bags,1233794820000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bags_02042009_1947_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1929,abandoned car,1234086420000,-122.849444,37.945277,http://www.c2s2.jhuapl.edu/sdg#abandoned_car_02082009_0447_-122-849444_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1930,broken down vehicle,1234063740000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02072009_2229_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1931,fertilizer bag,1234020840000,-122.848888,37.969166,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bag_02072009_1034_-122-848888_37-969166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1932,empty fertilizer bags,1234118160000,-122.739166,37.100555,http://www.c2s2.jhuapl.edu/sdg#empty_fertilizer_bags_02082009_1336_-122-739166_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1933,large plastic barrel,1233705480000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#large_plastic_barrel_02032009_1858_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable2db96199-ad75-41be-b2de-c4b3395300ed
1934,security perimeter,1233662280000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#security_perimeter_02032009_0658_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1935,bags of fertilizer,1233741420000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#bags_of_fertilizer_02042009_0457_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1936,fertilizer bag,1234035300000,-122.848888,37.969166,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bag_02072009_1435_-122-848888_37-969166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1937,empty fertilizer bags,1234128900000,-122.739166,37.100555,http://www.c2s2.jhuapl.edu/sdg#empty_fertilizer_bags_02082009_1635_-122-739166_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1938,broken down vehicle,1233730680000,-122.775833,37.100555,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02042009_0158_-122-775833_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1939,abandoned car,1233780960000,-122.810833,37.976666,http://www.c2s2.jhuapl.edu/sdg#abandoned_car_02042009_1556_-122-810833_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1940,disturbed soil,1233746040000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#disturbed_soil_02042009_0614_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1941,fertilizer bag,1234064100000,-122.848888,37.969166,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bag_02072009_2235_-122-848888_37-969166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1942,petroleum product,1234104540000,-122.7025,37.07,http://www.c2s2.jhuapl.edu/sdg#petroleum_product_02082009_0949_-122-7025_37-07,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1943,lumber,1234083420000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#lumber_02082009_0357_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
1944,abandoned vehicle,1233752700000,-122.682777,37.946388,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02042009_0805_-122-682777_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
1945,soil,1233826800000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#soil_02052009_0440_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1946,bags of fertilizer,1234109640000,-122.702222,37.900555,http://www.c2s2.jhuapl.edu/sdg#bags_of_fertilizer_02082009_1114_-122-702222_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1947,refrigeration equipment,1233681780000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#refrigeration_equipment_02032009_1223_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable1268d42c-99b2-41f6-a97f-36b7244416f2
1948,round barrels,1233706500000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#round_barrels_02032009_1915_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1949,lumber,1233748440000,-122.576111,37.945833,http://www.c2s2.jhuapl.edu/sdg#lumber_02042009_0654_-122-576111_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
1950,mixing equipment,1233754080000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#mixing_equipment_02042009_0828_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable623933ef-24d7-44f4-9a05-6dce4b78f356
1951,refrigeration equipment,1233706920000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#refrigeration_equipment_02032009_1922_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable1268d42c-99b2-41f6-a97f-36b7244416f2
1952,abandoned vehicle,1233972060000,-122.774722,37.135833,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02062009_2101_-122-774722_37-135833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
1953,petroleum product,1233898080000,-122.700277,37.915277,http://www.c2s2.jhuapl.edu/sdg#petroleum_product_02062009_0028_-122-700277_37-915277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1954,broken down vehicle,1234046340000,-122.770555,37.946111,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02072009_1739_-122-770555_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1955,abandoned building,1233756540000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02042009_0909_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1956,abandoned building,1233760140000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02042009_1009_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1957,grinding machine,1233740220000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#grinding_machine_02042009_0437_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/10/01/examples#observablec1a93234-ef72-4ce5-bd59-614d9f8f829b
1958,metal barrels,1233810420000,-122.776111,37.900555,http://www.c2s2.jhuapl.edu/sdg#metal_barrels_02052009_0007_-122-776111_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable88047359-96db-4d31-aa6d-88b1d5f43862
1959,abandoned building,1233803160000,-122.703055,37.1025,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02042009_2206_-122-703055_37-1025,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1960,metal barrels,1233824820000,-122.776111,37.900555,http://www.c2s2.jhuapl.edu/sdg#metal_barrels_02052009_0407_-122-776111_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable88047359-96db-4d31-aa6d-88b1d5f43862
1961,tarp covering materials,1234153500000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#tarp_covering_materials_02082009_2325_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1962,sugar,1233996180000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#sugar_02072009_0343_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable47a14940-57c2-4fd6-b77b-e95f8291d4d7
1963,covered materials,1233982920000,-122.776111,37.900555,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02072009_0002_-122-776111_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1964,grinding machine,1233751020000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#grinding_machine_02042009_0737_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/10/01/examples#observablec1a93234-ef72-4ce5-bd59-614d9f8f829b
1965,UN chemical signature,1233849180000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#UN_chemical_signature_02052009_1053_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable741c8720-26c7-4610-a869-97cd04435503
1966,tracks,1233821640000,-122.575277,37.100555,http://www.c2s2.jhuapl.edu/sdg#tracks_02052009_0314_-122-575277_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableac073781-964f-4675-8439-c21e63ba20e2
1967,abandoned building,1234130940000,-122.648888,37.949166,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02082009_1709_-122-648888_37-949166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1968,vehicle tracks,1233693180000,-122.6125,37.901388,http://www.c2s2.jhuapl.edu/sdg#vehicle_tracks_02032009_1533_-122-6125_37-901388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1969,bags of fertilizer,1233973080000,-122.648888,37.946111,http://www.c2s2.jhuapl.edu/sdg#bags_of_fertilizer_02062009_2118_-122-648888_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1970,bags of fertilizer,1233980400000,-122.648888,37.946111,http://www.c2s2.jhuapl.edu/sdg#bags_of_fertilizer_02062009_2320_-122-648888_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1971,refrigeration machine,1233751260000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#refrigeration_machine_02042009_0741_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1972,trash,1233917100000,-122.776111,37.100555,http://www.c2s2.jhuapl.edu/sdg#trash_02062009_0545_-122-776111_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1973,refrigeration equipment,1234013160000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#refrigeration_equipment_02072009_0826_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable1268d42c-99b2-41f6-a97f-36b7244416f2
1974,security perimeter,1233829980000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#security_perimeter_02052009_0533_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1975,Empty Plastic barrel,1234204800000,-122.69515,37.507334,http://www.c2s2.jhuapl.edu/sdg#Empty_Plastic_barrel_02092009_1340_-122-695150_37-507334,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable54acddcf-76bb-4915-a603-a9c961ecef2e
1976,Full Fertilizer bags,1234198800000,-122.696134,37.505963,http://www.c2s2.jhuapl.edu/sdg#Full_Fertilizer_bags_02092009_1200_-122-696134_37-505963,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef4b352a4-d6d7-4381-b88f-8b71b0ca6114
1977,Mixing Devices,1234065600000,-122.694799,37.508767,http://www.c2s2.jhuapl.edu/sdg#Mixing_Devices_02072009_2300_-122-694799_37-508767,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable0f0ab7eb-acb9-4902-8782-050529f901dc
1978,Jeff Budimac,1234216800000,-122.701666,37.915,http://www.c2s2.jhuapl.edu/sdg#Jeff_Budimac_02092009_1700_-122-701666_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1979,cash transaction,1233689160000,-122.775833,37.07,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_1426_-122-775833_37-07,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1980,tarp covering materials,1233887640000,-122.610277,37.100277,http://www.c2s2.jhuapl.edu/sdg#tarp_covering_materials_02052009_2134_-122-610277_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1981,cash transaction,1234241400000,-122.576388,37.100555,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_2350_-122-576388_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1982,rubble,1234125780000,-122.648611,37.945555,http://www.c2s2.jhuapl.edu/sdg#rubble_02082009_1543_-122-648611_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6d7b78a6-abee-43fb-befa-563cee5a4d71
1983,blue car,1233716460000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#blue_car_02032009_2201_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1984,cash transaction,1234102320000,-122.849444,37.038611,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02082009_0912_-122-849444_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1985,cash transaction,1233694140000,-122.576111,37.945833,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_1549_-122-576111_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1986,blue car,1234063200000,-122.649722,37.069444,http://www.c2s2.jhuapl.edu/sdg#blue_car_02072009_2220_-122-649722_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1987,gray car,1233765480000,-122.7025,37.07,http://www.c2s2.jhuapl.edu/sdg#gray_car_02042009_1138_-122-7025_37-07,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1988,box trucks,1233709500000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#box_trucks_02032009_2005_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1989,shovel,1233923640000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#shovel_02062009_0734_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablee9d08184-8d6a-4f73-93d0-6fa84432029d
1990,cash transaction,1234164120000,-122.739722,37.100277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_0222_-122-739722_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1991,waste water,1234048080000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#waste_water_02072009_1808_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
1992,petroleum product,1234087320000,-122.6125,37.901388,http://www.c2s2.jhuapl.edu/sdg#petroleum_product_02082009_0502_-122-6125_37-901388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1993,loaded truck,1233805860000,-122.702777,37.007777,http://www.c2s2.jhuapl.edu/sdg#loaded_truck_02042009_2251_-122-702777_37-007777,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1994,petro chemical signature,1233693720000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#petro_chemical_signature_02032009_1542_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1995,Noah Wish,1234195260000,-122.811944,37.945555,http://www.c2s2.jhuapl.edu/sdg#Noah_Wish_02092009_1101_-122-811944_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1996,fill jugs with liquid,1234049280000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#fill_jugs_with_liquid_02072009_1828_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1997,Maojia Dequ,1234188060000,-122.849444,37.100555,http://www.c2s2.jhuapl.edu/sdg#Maojia_Dequ_02092009_0901_-122-849444_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1998,wheel barrel,1234182840000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#wheel_barrel_02092009_0734_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable33447b05-aad1-4405-8994-53636c64a23c
1999,Lobo Jimenez,1233846060000,-122.700555,37.0075,http://www.c2s2.jhuapl.edu/sdg#Lobo_Jimenez_02052009_1001_-122-700555_37-0075,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
